2025-07-25 19:08:53,548 - __main__ - INFO - Starting Crypto Arbitrage Bot
2025-07-25 19:08:53,548 - __main__ - INFO - Initializing arbitrage bot...
2025-07-25 19:08:53,548 - exchange_manager - INFO - Initializing exchange connections...
2025-07-25 19:08:53,804 - exchange_manager - ERROR - Failed to initialize binance: aiodns needs a SelectorEventLoop on Windows. See more: https://github.com/saghul/aiodns/issues/86
2025-07-25 19:08:53,804 - exchange_manager - ERROR - Failed to initialize kraken: kraken does not have a sandbox URL
2025-07-25 19:08:53,804 - exchange_manager - ERROR - Failed to initialize coinbase: coinbase does not have a sandbox URL
2025-07-25 19:08:53,811 - exchange_manager - INFO - Initialized 0 exchanges
2025-07-25 19:08:53,811 - __main__ - INFO - Bot initialization completed successfully
2025-07-25 19:08:53,811 - __main__ - INFO - Starting arbitrage bot...
2025-07-25 19:08:53,811 - exchange_manager - INFO - Starting real-time data feeds...
2025-07-25 19:08:53,811 - exchange_manager - INFO - Started 1 data feed tasks
2025-07-25 19:08:53,811 - price_monitor - INFO - Starting price monitoring...
2025-07-25 19:08:53,811 - trading_engine - INFO - Trading enabled
2025-07-25 19:08:53,811 - __main__ - INFO - Arbitrage bot started successfully
2025-07-25 19:08:53,811 - __main__ - INFO - Bot is now monitoring for arbitrage opportunities...
2025-07-25 19:08:55,339 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:36,816 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:36,829 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:36,852 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:36,872 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:36,886 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:36,906 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:36,920 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:36,935 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:36,949 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:36,963 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:36,977 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:36,997 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:37,011 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:37,027 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:37,039 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:37,055 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:37,070 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:37,087 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:37,100 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:37,117 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:37,135 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:37,148 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:37,163 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:37,177 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:37,190 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:37,205 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:37,220 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:37,234 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:37,248 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:37,268 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:37,281 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:37,294 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:37,310 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:37,324 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:37,337 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:37,352 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:37,366 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:37,378 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:37,393 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:37,407 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:37,420 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:37,437 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:37,455 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:37,469 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:37,482 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:37,495 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:37,510 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:37,531 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:37,546 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:37,560 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:37,580 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:37,601 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:37,623 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:37,638 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:37,657 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:37,684 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:37,698 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:37,714 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:37,735 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:37,755 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:37,769 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:37,785 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:37,798 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:37,819 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:37,837 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:37,861 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:37,879 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:37,895 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:37,907 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:37,922 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:37,935 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:37,949 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:37,963 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:37,975 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:37,989 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:38,003 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:38,017 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:38,031 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:38,045 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:38,059 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:38,075 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:38,088 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:38,104 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:38,121 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:38,135 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:38,148 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:38,163 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:38,177 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:38,205 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:38,222 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:38,240 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:38,257 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:38,275 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:38,296 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:38,309 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:38,322 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:38,338 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:38,351 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:38,369 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:38,386 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:38,402 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:38,414 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:38,429 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:38,450 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:38,470 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:38,485 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:38,504 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:38,519 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:38,532 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:38,546 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:38,559 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:38,574 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:38,588 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:38,601 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:38,614 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:38,629 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:38,650 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:38,670 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:38,685 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:38,705 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:38,720 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:38,740 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:38,755 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:38,768 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:38,783 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:38,795 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:38,817 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:38,830 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:38,843 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:38,857 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:38,873 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:38,889 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:38,914 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:38,934 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:38,949 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:38,962 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:38,976 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:38,991 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:39,004 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:39,019 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:39,032 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:39,047 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:39,059 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:39,073 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:39,086 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:39,102 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:39,122 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:39,136 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:39,150 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:39,166 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:39,184 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:39,206 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:39,227 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:39,242 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:39,254 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:39,275 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:39,296 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:39,316 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:39,330 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:39,351 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:39,374 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:39,386 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:39,399 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:39,413 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:39,428 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:39,442 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:39,455 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:39,471 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:39,484 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:39,497 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:39,513 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:39,528 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:39,546 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:39,561 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:39,574 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:39,589 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:39,608 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:39,629 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:39,645 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:39,657 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:39,678 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:39,699 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:39,712 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:39,726 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:39,748 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:39,761 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:39,775 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:39,790 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:39,803 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:39,818 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:39,837 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:39,866 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:39,880 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:39,892 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:39,908 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:39,927 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:39,948 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:39,969 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:39,985 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:40,004 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:40,019 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:40,035 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:40,047 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:40,061 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:40,073 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:40,086 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:40,100 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:40,116 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:40,129 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:40,145 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:40,158 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:40,173 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:40,187 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:40,198 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:40,213 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:40,233 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:40,246 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:40,262 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:40,275 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:40,290 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:40,302 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:40,317 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:40,337 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:40,353 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
2025-07-25 19:11:40,373 - price_monitor - INFO - Average scan time: 0.000s, Opportunities detected: 0, Alerts generated: 0
